season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,match_id,round,discipline,discipline_no,discipline_code,home_team,away_team,home_players,away_players,set_scores,winner_side,winner_team,wo
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422383,8 05-02-2022,2. HD,2,HD,Gug 2,Randers BK,"Viktor Damm, Mathias W. Haugaard","Tommy Jensen, Victor W Andersen","21-9, 24-22",home,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422383,8 05-02-2022,3. HD,3,HD,Gug 2,Randers BK,"Jakob Nordtorp, Kasper Petersen","Frederik K. F. Christensen, Jacob Hoberg","6-21, 17-21",away,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,1. MD,1,MD,Brønderslev,Skødstrup,"Emil Vad Madsen, Maja Vad Madsen","Ronnie Haunstrup, Mette Lind","21-16, 24-22",home,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,2. MD,2,MD,Brønderslev,Skødstrup,"Philip Melsen, Mathilde Stampe Geisler","Jeppe Langeland, Maibritt Haunstrup","8-21, 14-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,1. DS,1,DS,Brønderslev,Skødstrup,Cecillia H. Jensen,Christina B. Pedersen,"12-21, 19-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,2. DS,2,DS,Brønderslev,Skødstrup,Christine Højmark Larsen,Louise Frandsen,"21-19, 21-7",home,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,1. HS,1,HS,Brønderslev,Skødstrup,Frederik Majlund Christensen,Morten Bitsch,"21-13, 19-21, 21-10",home,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,2. HS,2,HS,Brønderslev,Skødstrup,Emil Rantzau,Anders Hvid,"21-11, 21-16",home,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,3. HS,3,HS,Brønderslev,Skødstrup,Magnus koldkjær Larsen,Elias Mols Kabell,"22-24, 18-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,4. HS,4,HS,Brønderslev,Skødstrup,Jakob Vejen Sørensen,Casper B Pedersen,"20-22, 15-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,1. DD,1,DD,Brønderslev,Skødstrup,"Christine Højmark Larsen, Maja Vad Madsen","Christina B. Pedersen, Mette Lind","21-11, 20-22, 16-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,2. DD,2,DD,Brønderslev,Skødstrup,"Cecillia H. Jensen, Mathilde Stampe Geisler","Louise Frandsen, Maibritt Haunstrup","21-16, 21-15",home,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,1. HD,1,HD,Brønderslev,Skødstrup,"Frederik Majlund Christensen, Emil Rantzau","Anders Hvid, Morten Bitsch","21-13, 17-21, 15-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,2. HD,2,HD,Brønderslev,Skødstrup,"Emil Vad Madsen, Magnus koldkjær Larsen","Jeppe Langeland, Ronnie Haunstrup","21-18, 20-22, 13-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422384,8 05-02-2022,3. HD,3,HD,Brønderslev,Skødstrup,"Philip Melsen, Jakob Vejen Sørensen","Elias Mols Kabell, Casper B Pedersen","18-21, 14-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,1. MD,1,MD,Christiansbjerg,Skovbakken 3,"Patrick Larsen, Anne Birkeholm Jensen","Nicklas Månsson, Mille Lade","21-14, 21-8",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,2. MD,2,MD,Christiansbjerg,Skovbakken 3,"Kristoffer Møldrup, Anne-Katrine Hansen","Mattis Bundgaard Christensen, Milka Brønlund","21-11, 21-17",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,1. DS,1,DS,Christiansbjerg,Skovbakken 3,Anna Buur Thomsen,Astrid Krog Sørensen,"22-20, 21-16",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,2. DS,2,DS,Christiansbjerg,Skovbakken 3,Camilla Green Hesel,Frida Træholt Hvingel,"21-19, 21-10",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,1. HS,1,HS,Christiansbjerg,Skovbakken 3,Mikkel Bisgaard,Rasmus Jakobsen,"16-21, 22-24",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,2. HS,2,HS,Christiansbjerg,Skovbakken 3,Barnabas Horvath (EU),Bastian Holm Nielsen,"21-17, 15-21, 21-19",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,3. HS,3,HS,Christiansbjerg,Skovbakken 3,Frederik Høeg Andersen,Malthe Wisler Johansen,"16-21, 15-21",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,4. HS,4,HS,Christiansbjerg,Skovbakken 3,Jesper Damgaard Hindhede,Niels Ørum Rugaard,"21-12, 21-19",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,1. DD,1,DD,Christiansbjerg,Skovbakken 3,"Anna Buur Thomsen, Anne Birkeholm Jensen","Astrid Krog Sørensen, Milka Brønlund","21-14, 20-22, 15-21",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,2. DD,2,DD,Christiansbjerg,Skovbakken 3,"Anne-Katrine Hansen, Camilla Green Hesel","Mille Lade, Frida Træholt Hvingel","21-8, 21-15",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,1. HD,1,HD,Christiansbjerg,Skovbakken 3,"Kristoffer Møldrup, Mikkel Bisgaard","Rasmus Jakobsen, Bastian Holm Nielsen","21-14, 17-21, 21-15",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,2. HD,2,HD,Christiansbjerg,Skovbakken 3,"Frederik Høeg Andersen, Barnabas Horvath (EU)","Niels Ørum Rugaard, Malthe Wisler Johansen","21-14, 21-15",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422385,8 05-02-2022,3. HD,3,HD,Christiansbjerg,Skovbakken 3,"Patrick Larsen, Jesper Damgaard Hindhede","Nicklas Månsson, Mattis Bundgaard Christensen","21-14, 21-11",home,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,1. MD,1,MD,Skovbakken 3,Brønderslev,"Bastian Brænder, Caroline Hjuler Veng","Emil Vad Madsen, Maja Vad Madsen","21-18, 23-21",home,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,2. MD,2,MD,Skovbakken 3,Brønderslev,"Jan Ulrik Simonsen, Mille Lade","Thomas Ellegaard, Mathilde Stampe Geisler","16-21, 23-21, 17-21",away,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,1. DS,1,DS,Skovbakken 3,Brønderslev,Katrine Rousing,Lærke Bregnhøj Nielsen,"16-21, 21-17, 21-12",home,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,2. DS,2,DS,Skovbakken 3,Brønderslev,Frida Træholt Hvingel,Pernille Geisler,"15-21, 18-21",away,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,1. HS,1,HS,Skovbakken 3,Brønderslev,Lasse Qvistgaard Andersen,Frederik Majlund Christensen,"17-21, 21-19, 12-21",away,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,2. HS,2,HS,Skovbakken 3,Brønderslev,Rasmus Jakobsen,Emil Rantzau,"21-18, 9-21, 11-21",away,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,3. HS,3,HS,Skovbakken 3,Brønderslev,Casper Brix Bruun,Magnus koldkjær Larsen,"21-10, 21-15",home,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,4. HS,4,HS,Skovbakken 3,Brønderslev,Lasse Lildholdt,Philip Melsen,"21-9, 21-13",home,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,1. DD,1,DD,Skovbakken 3,Brønderslev,"Caroline Hjuler Veng, Katrine Rousing","Maja Vad Madsen, Mathilde Stampe Geisler","21-14, 18-21, 19-21",away,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,2. DD,2,DD,Skovbakken 3,Brønderslev,"Mille Lade, Frida Træholt Hvingel","Pernille Geisler, Lærke Bregnhøj Nielsen","21-17, 7-21, 19-21",away,Brønderslev,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,1. HD,1,HD,Skovbakken 3,Brønderslev,"Jan Ulrik Simonsen, Rasmus Jakobsen","Frederik Majlund Christensen, Emil Rantzau","21-19, 9-21, 27-25",home,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,2. HD,2,HD,Skovbakken 3,Brønderslev,"Casper Brix Bruun, Bastian Brænder","Emil Vad Madsen, Thomas Ellegaard","21-16, 21-11",home,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422386,9 26-02-2022,3. HD,3,HD,Skovbakken 3,Brønderslev,"Lasse Lildholdt, Lasse Qvistgaard Andersen","Philip Melsen, Magnus koldkjær Larsen","21-18, 21-13",home,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,1. MD,1,MD,Skødstrup,Christiansbjerg,"Ronnie Haunstrup, Mette Lind","Barnabas Horvath (EU), Anne-Katrine Hansen","21-15, 21-17",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,2. MD,2,MD,Skødstrup,Christiansbjerg,"Jeppe Langeland, Maibritt Haunstrup","Patrick Larsen, Michelle Nielsen","20-22, 29-27, 16-21",away,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,1. DS,1,DS,Skødstrup,Christiansbjerg,Christina B. Pedersen,Camilla Green Hesel,"21-14, 21-16",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,2. DS,2,DS,Skødstrup,Christiansbjerg,Mette Jørgensen,Anne Mette Bæk Eckhardt,"21-17, 21-10",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,1. HS,1,HS,Skødstrup,Christiansbjerg,Morten Bitsch,Mikkel Bisgaard,"7-21, 10-21",away,Christiansbjerg,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,2. HS,2,HS,Skødstrup,Christiansbjerg,Anders Hvid,Troels Gjørup,"21-15, 16-21, 21-11",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,3. HS,3,HS,Skødstrup,Christiansbjerg,Elias Mols Kabell,Jesper Damgaard Hindhede,"18-21, 21-19, 21-9",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,4. HS,4,HS,Skødstrup,Christiansbjerg,Casper B Pedersen,Henrik Pedersen,"21-16, 21-15",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,1. DD,1,DD,Skødstrup,Christiansbjerg,"Mette Lind, Christina B. Pedersen","Michelle Nielsen, Anne Mette Bæk Eckhardt","21-13, 21-13",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,2. DD,2,DD,Skødstrup,Christiansbjerg,"Mette Jørgensen, Maibritt Haunstrup","Camilla Green Hesel, Anne-Katrine Hansen","18-21, 22-20, 21-18",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,1. HD,1,HD,Skødstrup,Christiansbjerg,"Anders Hvid, Morten Bitsch","Mikkel Bisgaard, Patrick Larsen","19-21, 21-18, 21-19",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,2. HD,2,HD,Skødstrup,Christiansbjerg,"Jeppe Langeland, Ronnie Haunstrup","Troels Gjørup, Barnabas Horvath (EU)","21-14, 12-21, 21-18",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422387,9 26-02-2022,3. HD,3,HD,Skødstrup,Christiansbjerg,"Elias Mols Kabell, Casper B Pedersen","Henrik Pedersen, Jesper Damgaard Hindhede","21-14, 13-21, 21-16",home,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,1. MD,1,MD,Randers BK,Team Favrskov 2,"Tommy Jensen, Sofie Sall","Peter Thiele, Sara Stensdal","21-13, 12-21, 21-11",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,2. MD,2,MD,Randers BK,Team Favrskov 2,"Jacob Hoberg, Anja Skøtt","Kennet Herløv Nørager, Laura Skjødeberg Almind","20-22, 22-20, 16-21",away,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,1. DS,1,DS,Randers BK,Team Favrskov 2,Josephine Stuhr Risager,Sarah Kjær,"21-15, 21-10",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,2. DS,2,DS,Randers BK,Team Favrskov 2,Anna Ingeborg Nørgaard Jensen,Michelle Hesselvig Bøjer,"14-21, 18-21",away,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,1. HS,1,HS,Randers BK,Team Favrskov 2,Simon Berg Mikkelsen,Peter K. Thomsen,"21-15, 21-16",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,2. HS,2,HS,Randers BK,Team Favrskov 2,Jens Oksen Dahl,Alex Poulsen,"21-11, 21-17",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,3. HS,3,HS,Randers BK,Team Favrskov 2,Jonas Mikkelsen,Sebastian Møller,"21-15, 21-14",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,4. HS,4,HS,Randers BK,Team Favrskov 2,Frederik K. F. Christensen,Nikolaj Søndberg,"21-18, 21-14",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,1. DD,1,DD,Randers BK,Team Favrskov 2,"Josephine Stuhr Risager, Sofie Sall","Sara Stensdal, Michelle Hesselvig Bøjer","21-19, 13-21, 24-22",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,2. DD,2,DD,Randers BK,Team Favrskov 2,"Anja Skøtt, Anna Ingeborg Nørgaard Jensen","Laura Skjødeberg Almind, Sarah Kjær","16-21, 2-21",away,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,1. HD,1,HD,Randers BK,Team Favrskov 2,"Jens Oksen Dahl, Jonas Mikkelsen","Peter K. Thomsen, Peter Thiele","21-18, 21-19",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,2. HD,2,HD,Randers BK,Team Favrskov 2,"Tommy Jensen, Jacob Hoberg","Kennet Herløv Nørager, Alex Poulsen","21-10, 21-14",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422388,9 26-02-2022,3. HD,3,HD,Randers BK,Team Favrskov 2,"Simon Berg Mikkelsen, Frederik K. F. Christensen","Sebastian Møller, Nikolaj Søndberg","21-9, 21-10",home,Randers BK,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,1. MD,1,MD,Vendsyssel 3,Gug 2,,"Kristian Worm, Line Schneider",,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,2. MD,2,MD,Vendsyssel 3,Gug 2,,"Jacob Frandsen, Camilla Duus",,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,1. DS,1,DS,Vendsyssel 3,Gug 2,,Julie Hundahl Frandsen,,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,2. DS,2,DS,Vendsyssel 3,Gug 2,,Anni Toft,,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,1. HS,1,HS,Vendsyssel 3,Gug 2,,Kristian Thomsen,,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,2. HS,2,HS,Vendsyssel 3,Gug 2,,Jakob Nordtorp,,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,3. HS,3,HS,Vendsyssel 3,Gug 2,,Andreas Bagge Paulsen,,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,4. HS,4,HS,Vendsyssel 3,Gug 2,,Gorm Bang Nielsen,,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,1. DD,1,DD,Vendsyssel 3,Gug 2,,"Line Schneider, Anni Toft",,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,2. DD,2,DD,Vendsyssel 3,Gug 2,,"Camilla Duus, Julie Hundahl Frandsen",,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,1. HD,1,HD,Vendsyssel 3,Gug 2,,"Kristian Thomsen, Jacob Frandsen",,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,2. HD,2,HD,Vendsyssel 3,Gug 2,,"Andreas Bagge Paulsen, Kristian Worm",,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422389,9 26-02-2022,3. HD,3,HD,Vendsyssel 3,Gug 2,,"Gorm Bang Nielsen, Jakob Nordtorp",,away,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,1. MD,1,MD,Team Favrskov 2,Skødstrup,"Kennet Herløv Nørager, Laura Skjødeberg Almind","Ronnie Haunstrup, Mette Lind","12-21, 21-15, 14-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,2. MD,2,MD,Team Favrskov 2,Skødstrup,"Allan Fredskilde, Sara Stensdal","Jeppe Langeland, Maibritt Haunstrup","21-8, 20-22, 21-11",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,1. DS,1,DS,Team Favrskov 2,Skødstrup,Zenia Helbo Christensen,Christina B. Pedersen,"21-13, 21-16",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,2. DS,2,DS,Team Favrskov 2,Skødstrup,Michelle Hesselvig Bøjer,Mette Jørgensen,"15-21, 14-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,1. HS,1,HS,Team Favrskov 2,Skødstrup,Peter Thiele,Morten Bitsch,"21-12, 21-8",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,2. HS,2,HS,Team Favrskov 2,Skødstrup,Anders Schaiffel-Nielsen,Anders Hvid,"21-18, 21-16",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,3. HS,3,HS,Team Favrskov 2,Skødstrup,Christian Langhoff,Elias Mols Kabell,"21-7, 21-14",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,4. HS,4,HS,Team Favrskov 2,Skødstrup,Peter K. Thomsen,Casper B Pedersen,"21-11, 21-15",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,1. DD,1,DD,Team Favrskov 2,Skødstrup,"Zenia Helbo Christensen, Sara Stensdal","Christina B. Pedersen, Mette Lind","16-21, 18-21",away,Skødstrup,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,2. DD,2,DD,Team Favrskov 2,Skødstrup,"Michelle Hesselvig Bøjer, Laura Skjødeberg Almind","Maibritt Haunstrup, Mette Jørgensen","21-13, 21-11",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,1. HD,1,HD,Team Favrskov 2,Skødstrup,"Peter Thiele, Christian Langhoff","Anders Hvid, Morten Bitsch","21-17, 14-21, 21-10",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,2. HD,2,HD,Team Favrskov 2,Skødstrup,"Allan Fredskilde, Kennet Herløv Nørager","Ronnie Haunstrup, Jeppe Langeland","21-10, 21-17",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422390,10 12-03-2022,3. HD,3,HD,Team Favrskov 2,Skødstrup,"Peter K. Thomsen, Anders Schaiffel-Nielsen","Elias Mols Kabell, Casper B Pedersen","21-11, 21-18",home,Team Favrskov 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,1. MD,1,MD,Gug 2,Skovbakken 3,"Jakob Nordtorp, Sara B. Lindholdt","Jesper Kamp, Caroline Hjuler Veng","7-21, 16-21",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,2. MD,2,MD,Gug 2,Skovbakken 3,"Jacob Frandsen, Line Schneider","Mads Hjuler Veng, Stine Raunsgaard","17-21, 21-12, 21-11",home,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,1. DS,1,DS,Gug 2,Skovbakken 3,Kathrine Krogh Sørensen,Katrine Rousing,"20-22, 21-18, 3-21",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,2. DS,2,DS,Gug 2,Skovbakken 3,Josefine Sørensen,Astrid Krog Sørensen,"21-18, 14-21, 19-21",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,1. HS,1,HS,Gug 2,Skovbakken 3,Kristian Thomsen,Rasmus Jakobsen,"21-17, 21-16",home,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,2. HS,2,HS,Gug 2,Skovbakken 3,Viktor Damm,Søren N. Lund,"21-14, 22-20",home,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,3. HS,3,HS,Gug 2,Skovbakken 3,Mathias W. Haugaard,Bastian Holm Nielsen,"23-21, 16-21, 21-18",home,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,4. HS,4,HS,Gug 2,Skovbakken 3,Kasper Petersen,Malthe Wisler Johansen,"21-12, 21-9",home,Gug 2,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,1. DD,1,DD,Gug 2,Skovbakken 3,"Kathrine Krogh Sørensen, Sara B. Lindholdt","Caroline Hjuler Veng, Astrid Krog Sørensen","15-21, 26-28",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,2. DD,2,DD,Gug 2,Skovbakken 3,"Line Schneider, Josefine Sørensen","Stine Raunsgaard, Katrine Rousing","12-21, 24-22, 15-21",away,Skovbakken 3,
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,422391,10 12-03-2022,1. HD,1,HD,Gug 2,Skovbakken 3,"Kristian Thomsen, Jacob Frandsen","Søren N. Lund, Rasmus Jakobsen","18-21, 23-25",away,Skovbakken 3,
